BackT,Clave,Composicion_1,Composicion_2,Composicion_3,Composicion_4,F_Inicio,F_Fin,Trigger,Strike,Cupon,Rentabilidad,ProbNeut_Put,Prob_Put,NPVNeut_Put,NPV_Put,VaR95,ES95,Bloque,Vida_Media,rhoCesta,volatCesta,NPVPut_Back,NCupones_Back,Rentabilidad_Back,Fin_Ventana
1,155,ALPHABET VISA ALIBABA,ALPHABET,VISA,ALIBABA,07/30/2018,06/26/2020,0.9,0.85,19.33826569,8.250324049,0.4879,0.29455,-15.22689367,-6.991210163,-24.14550293,-37.98624405,15,0.7917875,0.759105014,0.435879313,0,0,0,783
1,114,ALPHABET COMCAST CANRAIL,ALPHABET,COMCAST,CANRAIL,07/30/2018,06/26/2020,0.9,0.95,24.98136556,10.95777456,0.518,0.3493,-19.67645574,-8.74055968,-22.49974423,-33.75091846,15,0.7920375,0.760519745,0.425522786,0,0,0,783
1,12,ADOBE ALPHABET ROCHE,ADOBE,ALPHABET,ROCHE,07/30/2018,06/26/2020,0.9,0.75,14.08782618,8.59521811,0.48335,0.15615,-11.47255081,-2.913256717,-10.86148414,-26.60043497,11,0.8189875,0.524095299,0.392962924,0,0,0,783
1,114,ALPHABET COMCAST CANRAIL,ALPHABET,COMCAST,CANRAIL,07/30/2018,06/26/2020,0.9,0.85,18.63544907,9.177147017,0.48785,0.2915,-14.67812429,-5.527277413,-17.52594807,-28.7771223,15,0.7920375,0.760519745,0.425522786,0,0,0,783
1,378,MICROSOFT PMORRIS CANRAIL,MICROSOFT,PMORRIS,CANRAIL,07/30/2018,06/26/2020,0.9,0.95,26.43899041,13.89118509,0.51775,0.2887,-20.82552381,-6.980324811,-17.31030901,-30.66412243,15,0.792075,0.788720873,0.462341025,0,0,0,783
1,12,ADOBE ALPHABET ROCHE,ADOBE,ALPHABET,ROCHE,07/30/2018,06/26/2020,1,0.75,13.80270133,8.893433127,0.5349,0.1852,-12.15072493,-3.296077832,-11.93346053,-27.46165429,12,0.885525,0.524095299,0.392962924,0,0,0,783
1,378,MICROSOFT PMORRIS CANRAIL,MICROSOFT,PMORRIS,CANRAIL,07/30/2018,06/26/2020,0.9,0.85,20.07809339,11.50559177,0.4912,0.23565,-15.81515805,-4.354005572,-12.34861652,-25.70242994,15,0.792075,0.788720873,0.462341025,0,0,0,783
1,163,ALPHABET ALIBABA CANRAIL,ALPHABET,ALIBABA,CANRAIL,07/30/2018,06/26/2020,0.9,0.95,23.69545777,8.447604305,0.5199,0.3784,-18.66920063,-10.22297193,-27.26101358,-37.25784389,15,0.792275,0.717490932,0.388207792,0,0,0,783
1,12,ADOBE ALPHABET ROCHE,ADOBE,ALPHABET,ROCHE,07/30/2018,06/26/2020,1.1,0.75,13.41490926,8.985641599,0.56095,0.20075,-12.46190441,-3.516590276,-12.50498566,-28.00269512,12,0.9346,0.524095299,0.392962924,0,0,0,783
1,163,ALPHABET ALIBABA CANRAIL,ALPHABET,ALIBABA,CANRAIL,07/30/2018,06/26/2020,0.9,0.85,17.35081661,6.975871646,0.4866,0.32535,-13.6703785,-6.70337653,-22.28771416,-32.28454447,15,0.792275,0.717490932,0.388207792,0,0,0,783
1,9,ADOBE ALPHABET ALIBABA,ADOBE,ALPHABET,ALIBABA,07/30/2018,06/26/2020,0.9,0.95,26.08438456,10.93043855,0.52055,0.32825,-20.55429754,-9.641602011,-27.33296951,-40.57707922,15,0.7923875,0.759212149,0.441340146,0,0,0,783
1,13,ADOBE ALPHABET CANRAIL,ADOBE,ALPHABET,CANRAIL,07/30/2018,06/26/2020,0.9,0.75,13.85008263,7.49526381,0.42905,0.18505,-10.81336355,-3.344477259,-13.91403879,-28.75130746,11,0.785075,0.819525061,0.464905668,0,0,0,783
1,9,ADOBE ALPHABET ALIBABA,ADOBE,ALPHABET,ALIBABA,07/30/2018,06/26/2020,0.9,0.85,19.71979853,8.967083005,0.4896,0.2836,-15.53905193,-6.592384287,-22.37618792,-35.62029764,15,0.7923875,0.759212149,0.441340146,0,0,0,783
1,207,AMAZON MICROSOFT CANRAIL,AMAZON,MICROSOFT,CANRAIL,07/30/2018,06/26/2020,0.9,0.95,25.21629964,14.28739026,0.52055,0.2354,-19.87429054,-5.641094078,-15.39160108,-30.41779566,15,0.79255,0.732136353,0.42059874,0,0,0,783
1,13,ADOBE ALPHABET CANRAIL,ADOBE,ALPHABET,CANRAIL,07/30/2018,06/26/2020,1,0.75,13.7359588,7.721190411,0.47675,0.2196,-11.50362041,-3.810483394,-14.81409165,-29.63403823,11,0.8423125,0.819525061,0.464905668,0,0,0,783
1,207,AMAZON MICROSOFT CANRAIL,AMAZON,MICROSOFT,CANRAIL,07/30/2018,06/26/2020,0.9,0.85,18.8534916,11.38767185,0.48835,0.187,-14.85942724,-3.519293429,-10.43444459,-25.46063917,15,0.79255,0.732136353,0.42059874,0,0,0,783
1,104,ALPHABET COMCAST COSTCO,ALPHABET,COMCAST,COSTCO,07/30/2018,06/26/2020,0.9,0.95,24.66374954,11.10617549,0.52265,0.3194,-19.44767898,-8.365940712,-23.52160232,-36.80523461,15,0.7929125,0.722909247,0.400418035,0,0,0,783
1,13,ADOBE ALPHABET CANRAIL,ADOBE,ALPHABET,CANRAIL,07/30/2018,06/26/2020,1.1,0.75,13.43195376,7.828454836,0.50525,0.23685,-11.8684729,-4.069470504,-15.27357795,-30.10641972,12,0.8888375,0.819525061,0.464905668,0,0,0,783
1,104,ALPHABET COMCAST COSTCO,ALPHABET,COMCAST,COSTCO,07/30/2018,06/26/2020,0.9,0.85,18.28271966,9.006292758,0.48945,0.26665,-14.41615608,-5.435674754,-18.58120067,-31.86483297,15,0.7929125,0.722909247,0.400418035,0,0,0,783
1,15,ADOBE AMAZON COSTCO,ADOBE,AMAZON,COSTCO,07/30/2018,06/26/2020,0.9,0.95,25.59897571,14.44395579,0.5219,0.20645,-20.18860626,-5.799030665,-19.05136774,-37.83438699,15,0.79305,0.727397564,0.408922637,0,0,0,783
1,14,ADOBE AMAZON COMCAST,ADOBE,AMAZON,COMCAST,07/30/2018,06/26/2020,0.9,0.75,14.53296802,9.079775388,0.46,0.1421,-11.60204392,-2.561727216,-7.861663639,-24.0428013,11,0.8028125,0.714240497,0.44344186,0,0,0,783
1,15,ADOBE AMAZON COSTCO,ADOBE,AMAZON,COSTCO,07/30/2018,06/26/2020,0.9,0.85,19.22401348,11.27983972,0.4913,0.16845,-15.16099876,-3.926304156,-14.10703153,-32.89005078,15,0.79305,0.727397564,0.408922637,0,0,0,783
1,56,ADOBE MICROSOFT PMORRIS,ADOBE,MICROSOFT,PMORRIS,07/30/2018,06/26/2020,0.9,0.95,27.8613757,15.62433503,0.5199,0.2331,-21.98012281,-6.413980996,-18.36078956,-35.3216133,15,0.7933125,0.819539302,0.514340258,0,0,0,783
1,14,ADOBE AMAZON COMCAST,ADOBE,AMAZON,COMCAST,07/30/2018,06/26/2020,1,0.75,14.35046475,9.40437107,0.50795,0.1696,-12.28407841,-2.922012369,-8.961385969,-25.11394199,11,0.861,0.714240497,0.44344186,0,0,0,783
1,56,ADOBE MICROSOFT PMORRIS,ADOBE,MICROSOFT,PMORRIS,07/30/2018,06/26/2020,0.9,0.85,21.48484909,12.71153538,0.49285,0.1928,-16.94961608,-4.289553231,-13.41936783,-30.38019156,15,0.7933125,0.819539302,0.514340258,0,0,0,783
1,56,ADOBE MICROSOFT PMORRIS,ADOBE,MICROSOFT,PMORRIS,07/30/2018,06/26/2020,0.9,0.75,15.54002043,9.655125153,0.45195,0.1382,-12.25968025,-2.646370832,-8.135474713,-25.09629845,15,0.7933125,0.819539302,0.514340258,0,0,0,783
1,14,ADOBE AMAZON COMCAST,ADOBE,AMAZON,COMCAST,07/30/2018,06/26/2020,1.1,0.75,14.06407069,9.539350584,0.5369,0.18515,-12.6704425,-3.175007328,-9.843997019,-25.90526466,12,0.9063,0.714240497,0.44344186,0,0,0,783
1,103,ALPHABET AMAZON CANRAIL,ALPHABET,AMAZON,CANRAIL,07/30/2018,06/26/2020,0.9,0.95,23.97131754,10.99347995,0.5224,0.31415,-18.9114833,-7.943729727,-22.44472382,-34.83094901,15,0.793325,0.714594188,0.393114467,0,0,0,783
1,103,ALPHABET AMAZON CANRAIL,ALPHABET,AMAZON,CANRAIL,07/30/2018,06/26/2020,0.9,0.85,17.59692319,8.856310266,0.48985,0.26195,-13.88258775,-5.052985478,-17.50169022,-29.88791541,15,0.793325,0.714594188,0.393114467,0,0,0,783
1,15,ADOBE AMAZON COSTCO,ADOBE,AMAZON,COSTCO,07/30/2018,06/26/2020,0.9,0.75,13.3798041,8.093703422,0.43655,0.12045,-10.55196895,-2.492104158,-8.74178178,-27.52480103,11,0.79305,0.727397564,0.408922637,0,0,0,783
1,302,COSTCO MICROSOFT VISA,COSTCO,MICROSOFT,VISA,07/30/2018,06/26/2020,0.9,0.95,26.66259105,15.33701123,0.5188,0.1937,-21.03504025,-5.75755768,-19.76345669,-40.62338346,15,0.7933375,0.766634237,0.456242516,0,0,0,783
1,302,COSTCO MICROSOFT VISA,COSTCO,MICROSOFT,VISA,07/30/2018,06/26/2020,0.9,0.85,20.3236978,12.0768068,0.48895,0.15725,-16.03406813,-4.006479018,-14.79233842,-35.65226519,15,0.7933375,0.766634237,0.456242516,0,0,0,783
1,15,ADOBE AMAZON COSTCO,ADOBE,AMAZON,COSTCO,07/30/2018,06/26/2020,1,0.75,13.20126707,8.429750362,0.4875,0.14375,-11.26158718,-2.868601902,-10.79313347,-29.01027986,11,0.8580375,0.727397564,0.408922637,0,0,0,783
1,237,COMCAST COSTCO MICROSOFT,COMCAST,COSTCO,MICROSOFT,07/30/2018,06/26/2020,0.9,0.95,25.84188482,14.55695241,0.52185,0.2299,-20.38882155,-5.886515519,-16.71993794,-33.37011962,15,0.7933875,0.75695049,0.429659455,0,0,0,783
1,237,COMCAST COSTCO MICROSOFT,COMCAST,COSTCO,MICROSOFT,07/30/2018,06/26/2020,0.9,0.85,19.46287628,11.5988582,0.49215,0.18615,-15.35588887,-3.804508608,-11.78096357,-28.43114526,15,0.7933875,0.75695049,0.429659455,0,0,0,783
1,15,ADOBE AMAZON COSTCO,ADOBE,AMAZON,COSTCO,07/30/2018,06/26/2020,1.1,0.75,12.86204818,8.486638193,0.5158,0.1615,-11.61764657,-3.168775937,-12.51419198,-30.24689405,12,0.9086625,0.727397564,0.408922637,0,0,0,783
1,148,ALPHABET PMORRIS CANRAIL,ALPHABET,PMORRIS,CANRAIL,07/30/2018,06/26/2020,0.9,0.95,25.61303569,10.90592789,0.5221,0.3683,-20.21270421,-9.325889986,-22.46746763,-33.53862728,15,0.7935625,0.762095958,0.433417181,0,0,0,783
1,148,ALPHABET PMORRIS CANRAIL,ALPHABET,PMORRIS,CANRAIL,07/30/2018,06/26/2020,0.9,0.85,19.22888506,9.277468776,0.4937,0.3114,-15.1746076,-5.922332893,-17.53369015,-28.6048498,15,0.7935625,0.762095958,0.433417181,0,0,0,783
1,16,ADOBE AMAZON FACEBOOK,ADOBE,AMAZON,FACEBOOK,07/30/2018,06/26/2020,0.9,0.75,14.89757952,7.578526023,0.4603,0.1883,-11.86949237,-4.314242058,-20.32724496,-35.65022341,11,0.8012125,0.749534336,0.46274104,0,0,0,783
1,262,COMCAST MICROSOFT CANRAIL,COMCAST,MICROSOFT,CANRAIL,07/30/2018,06/26/2020,0.9,0.95,26.21526922,14.30759029,0.5227,0.2685,-20.69219074,-6.435446951,-16.15590775,-30.25374358,15,0.793725,0.774433149,0.451967448,0,0,0,783
1,262,COMCAST MICROSOFT CANRAIL,COMCAST,MICROSOFT,CANRAIL,07/30/2018,06/26/2020,0.9,0.85,19.826132,11.70048435,0.49365,0.21795,-15.64912805,-3.99585328,-11.22712569,-25.32496152,15,0.793725,0.774433149,0.451967448,0,0,0,783
1,16,ADOBE AMAZON FACEBOOK,ADOBE,AMAZON,FACEBOOK,07/30/2018,06/26/2020,1,0.75,14.78177418,7.91873393,0.50855,0.21335,-12.60071059,-4.708027559,-20.97064116,-35.82153048,11,0.8574125,0.749534336,0.46274104,0,0,0,783
1,46,ADOBE COSTCO CANRAIL,ADOBE,COSTCO,CANRAIL,07/30/2018,06/26/2020,0.9,0.95,25.93005116,13.56772347,0.5224,0.26335,-20.47124827,-6.947991536,-20.79784258,-38.2575069,15,0.7938875,0.732769975,0.418837116,0,0,0,783
1,46,ADOBE COSTCO CANRAIL,ADOBE,COSTCO,CANRAIL,07/30/2018,06/26/2020,0.9,0.85,19.5417913,10.90790826,0.4932,0.2144,-15.42784698,-4.56024436,-15.86940222,-33.32906654,15,0.7938875,0.732769975,0.418837116,0,0,0,783
1,16,ADOBE AMAZON FACEBOOK,ADOBE,AMAZON,FACEBOOK,07/30/2018,06/26/2020,1.1,0.75,14.49747239,8.018608624,0.5378,0.2315,-12.99767225,-5.006347101,-21.14748104,-36.03427253,12,0.9019,0.749534336,0.46274104,0,0,0,783
1,99,ALPHABET AMAZON ALIBABA,ALPHABET,AMAZON,ALIBABA,07/30/2018,06/26/2020,0.9,0.95,23.61477696,9.577434314,0.5232,0.3257,-18.64571776,-9.081136466,-26.74916902,-37.33787338,15,0.7939875,0.695816177,0.375882457,0,0,0,783
1,99,ALPHABET AMAZON ALIBABA,ALPHABET,AMAZON,ALIBABA,07/30/2018,06/26/2020,0.9,0.85,17.24688369,7.580710722,0.48905,0.28115,-13.61776679,-6.052272983,-21.80519668,-32.39390104,15,0.7939875,0.695816177,0.375882457,0,0,0,783
1,17,ADOBE AMAZON MICROSOFT,ADOBE,AMAZON,MICROSOFT,07/30/2018,06/26/2020,0.9,0.75,14.29213938,9.097672742,0.4312,0.09645,-11.16700022,-2.11009704,-4.683382703,-24.43119062,11,0.785675,0.815050781,0.480815171,0,0,0,783
1,143,ALPHABET PMORRIS VISA,ALPHABET,PMORRIS,VISA,07/30/2018,06/26/2020,0.9,0.95,27.13312123,12.03205391,0.524,0.3331,-21.42909566,-9.422038741,-25.55649562,-40.48366425,15,0.7941875,0.789242363,0.479120705,0,0,0,783
1,143,ALPHABET PMORRIS VISA,ALPHABET,PMORRIS,VISA,07/30/2018,06/26/2020,0.9,0.85,20.73226296,10.06527022,0.4952,0.2846,-16.3738496,-6.336352469,-20.63997725,-35.56714588,15,0.7941875,0.789242363,0.479120705,0,0,0,783
1,17,ADOBE AMAZON MICROSOFT,ADOBE,AMAZON,MICROSOFT,07/30/2018,06/26/2020,1,0.75,14.20060056,9.576143539,0.47955,0.11345,-11.90171723,-2.370429487,-6.413761934,-25.5609573,11,0.84295,0.815050781,0.480815171,0,0,0,783
1,393,MICROSOFT ALIBABA CANRAIL,MICROSOFT,ALIBABA,CANRAIL,07/30/2018,06/26/2020,0.9,0.95,25.14433438,11.53992839,0.5201,0.31565,-19.85937223,-8.346447393,-23.43001604,-35.20672878,15,0.794225,0.728541632,0.414459147,0,0,0,783
1,393,MICROSOFT ALIBABA CANRAIL,MICROSOFT,ALIBABA,CANRAIL,07/30/2018,06/26/2020,0.9,0.85,18.79253167,9.432050181,0.49005,0.2654,-14.84262322,-5.438787559,-18.47477655,-30.25148929,15,0.794225,0.728541632,0.414459147,0,0,0,783
1,17,ADOBE AMAZON MICROSOFT,ADOBE,AMAZON,MICROSOFT,07/30/2018,06/26/2020,1.1,0.75,13.92635389,9.76481669,0.5101,0.1274,-12.31619606,-2.598302511,-7.755350309,-26.51123975,12,0.889625,0.815050781,0.480815171,0,0,0,783
1,203,AMAZON MICROSOFT ALIBABA,AMAZON,MICROSOFT,ALIBABA,07/30/2018,06/26/2020,0.9,0.95,25.10782786,12.76554259,0.52515,0.25555,-19.83827818,-7.112090487,-22.50462165,-34.85050667,15,0.7945375,0.712153192,0.402783323,0,0,0,783
1,203,AMAZON MICROSOFT ALIBABA,AMAZON,MICROSOFT,ALIBABA,07/30/2018,06/26/2020,0.9,0.85,18.70729424,10.05678376,0.4931,0.2163,-14.78106785,-4.759033954,-17.59008563,-29.93597065,15,0.7945375,0.712153192,0.402783323,0,0,0,783
1,109,ALPHABET COMCAST VISA,ALPHABET,COMCAST,VISA,07/30/2018,06/26/2020,0.9,0.95,26.7812756,12.33448505,0.52355,0.3149,-21.16316292,-8.857897493,-25.09338829,-40.58493459,15,0.7946375,0.785033069,0.47061986,0,0,0,783
1,109,ALPHABET COMCAST VISA,ALPHABET,COMCAST,VISA,07/30/2018,06/26/2020,0.9,0.85,20.3854547,10.18346485,0.49535,0.26555,-16.1090422,-5.955725867,-20.17574742,-35.66729372,15,0.7946375,0.785033069,0.47061986,0,0,0,783
1,300,COSTCO MICROSOFT PMORRIS,COSTCO,MICROSOFT,PMORRIS,07/30/2018,06/26/2020,0.9,0.95,26.25252786,14.46534666,0.523,0.2444,-20.74861689,-6.335505134,-17.89907936,-33.65874732,15,0.7947625,0.752532796,0.437421099,0,0,0,783
1,300,COSTCO MICROSOFT PMORRIS,COSTCO,MICROSOFT,PMORRIS,07/30/2018,06/26/2020,0.9,0.85,19.86804799,11.6334519,0.4932,0.19925,-15.70265988,-4.115565467,-12.97322455,-28.7328925,15,0.7947625,0.752532796,0.437421099,0,0,0,783
1,245,COMCAST COSTCO CANRAIL,COMCAST,COSTCO,CANRAIL,07/30/2018,06/26/2020,0.9,0.95,23.91058114,12.01433138,0.52485,0.2904,-18.89944234,-6.921136581,-18.78624251,-32.29688563,15,0.7948375,0.709501572,0.385913834,0,0,0,783
1,245,COMCAST COSTCO CANRAIL,COMCAST,COSTCO,CANRAIL,07/30/2018,06/26/2020,0.9,0.85,17.51602082,9.604483593,0.49125,0.23715,-13.84504306,-4.27494272,-13.86887885,-27.37952197,15,0.7948375,0.709501572,0.385913834,0,0,0,783
1,18,ADOBE AMAZON PMORRIS,ADOBE,AMAZON,PMORRIS,07/30/2018,06/26/2020,1.1,0.75,14.72219294,9.961414057,0.55495,0.2033,-13.31898195,-3.403234686,-9.933233217,-25.72644319,12,0.9101125,0.681549733,0.445196185,0,0,0,783
1,338,FACEBOOK MICROSOFT VISA,FACEBOOK,MICROSOFT,VISA,07/30/2018,06/26/2020,0.9,0.95,27.64043392,12.68163298,0.5196,0.2732,-21.85480462,-9.20278649,-31.97525973,-47.69730375,15,0.7951,0.828505686,0.516253742,0,0,0,783
1,338,FACEBOOK MICROSOFT VISA,FACEBOOK,MICROSOFT,VISA,07/30/2018,06/26/2020,0.9,0.85,21.28162915,10.18927614,0.4941,0.23655,-16.8270096,-6.664765193,-27.03114541,-42.75318942,15,0.7951,0.828505686,0.516253742,0,0,0,783
1,338,FACEBOOK MICROSOFT VISA,FACEBOOK,MICROSOFT,VISA,07/30/2018,06/26/2020,0.9,0.75,15.33675312,7.598231805,0.4513,0.1903,-12.12650076,-4.550289432,-21.75791634,-37.47996035,15,0.7951,0.828505686,0.516253742,0,0,0,783
1,238,COMCAST COSTCO PMORRIS,COMCAST,COSTCO,PMORRIS,07/30/2018,06/26/2020,0.9,0.95,25.20475262,12.8070811,0.52625,0.2945,-19.93172725,-7.16405331,-18.44304122,-31.21281616,15,0.7952125,0.732938792,0.414875874,0,0,0,783
1,238,COMCAST COSTCO PMORRIS,COMCAST,COSTCO,PMORRIS,07/30/2018,06/26/2020,0.9,0.85,18.80002309,10.42551388,0.49455,0.2415,-14.86691571,-4.479479967,-13.5361622,-26.30593714,15,0.7952125,0.732938792,0.414875874,0,0,0,783
1,291,COSTCO FACEBOOK MICROSOFT,COSTCO,FACEBOOK,MICROSOFT,07/30/2018,06/26/2020,0.9,0.95,26.34300594,11.90064143,0.52605,0.27955,-20.83871108,-8.964466831,-31.38500922,-46.00617202,15,0.795475,0.743582949,0.443099822,0,0,0,783
1,291,COSTCO FACEBOOK MICROSOFT,COSTCO,FACEBOOK,MICROSOFT,07/30/2018,06/26/2020,0.9,0.85,19.92890116,9.410448974,0.496,0.24055,-15.76481493,-6.378389794,-26.48726922,-41.10843202,15,0.795475,0.743582949,0.443099822,0,0,0,783
1,149,ALPHABET S_P VISA,ALPHABET,S_P,VISA,07/30/2018,06/26/2020,0.9,0.95,28.56130619,14.84082724,0.52495,0.26315,-22.59776229,-7.804822228,-23.59972156,-40.16439932,15,0.795625,0.819052622,0.518398947,0,0,0,783
1,149,ALPHABET S_P VISA,ALPHABET,S_P,VISA,07/30/2018,06/26/2020,0.9,0.85,22.13634105,12.17369903,0.49985,0.2221,-17.51431709,-5.38441307,-18.71158444,-35.2762622,15,0.795625,0.819052622,0.518398947,0,0,0,783
1,149,ALPHABET S_P VISA,ALPHABET,S_P,VISA,07/30/2018,06/26/2020,0.9,0.75,16.12236222,9.339650364,0.45855,0.1666,-12.75604507,-3.45300084,-13.49645635,-30.06113411,15,0.795625,0.819052622,0.518398947,0,0,0,783
1,26,ADOBE COMCAST COSTCO,ADOBE,COMCAST,COSTCO,07/30/2018,06/26/2020,0.9,0.95,26.56156358,14.22298876,0.5252,0.2535,-21.01787119,-6.843600076,-19.90059583,-37.38596439,15,0.7957125,0.752425787,0.438429723,0,0,0,783
1,26,ADOBE COMCAST COSTCO,ADOBE,COMCAST,COSTCO,07/30/2018,06/26/2020,0.9,0.85,20.14476727,11.45466614,0.49715,0.20935,-15.94033132,-4.529257195,-15.00652086,-32.49188942,15,0.7957125,0.752425787,0.438429723,0,0,0,783
1,269,COMCAST PMORRIS CANRAIL,COMCAST,PMORRIS,CANRAIL,07/30/2018,06/26/2020,0.9,0.95,25.78547836,12.7757523,0.528,0.32835,-20.40406749,-7.665359328,-17.63652541,-27.94018894,15,0.795725,0.761741234,0.438409281,0,0,0,783
1,269,COMCAST PMORRIS CANRAIL,COMCAST,PMORRIS,CANRAIL,07/30/2018,06/26/2020,0.9,0.85,19.35146792,10.69522293,0.49805,0.27105,-15.31283042,-4.656426023,-12.75622837,-23.05989189,15,0.795725,0.761741234,0.438409281,0,0,0,783
1,303,COSTCO MICROSOFT ALIBABA,COSTCO,MICROSOFT,ALIBABA,07/30/2018,06/26/2020,0.9,0.95,24.90049197,11.93888193,0.5261,0.27775,-19.70471857,-7.797628343,-24.50192949,-37.87263599,15,0.7957625,0.6824352,0.388931763,0,0,0,783
1,303,COSTCO MICROSOFT ALIBABA,COSTCO,MICROSOFT,ALIBABA,07/30/2018,06/26/2020,0.9,0.85,18.51863959,9.439150241,0.4919,0.23475,-14.65451293,-5.244579794,-19.5803683,-32.9510748,15,0.7957625,0.6824352,0.388931763,0,0,0,783
1,36,ADOBE COMCAST CANRAIL,ADOBE,COMCAST,CANRAIL,07/30/2018,06/26/2020,0.9,0.95,26.96355032,13.93651762,0.5259,0.29255,-21.34027344,-7.448241915,-19.15540341,-34.7465584,15,0.795875,0.770916778,0.460673863,0,0,0,783
1,36,ADOBE COMCAST CANRAIL,ADOBE,COMCAST,CANRAIL,07/30/2018,06/26/2020,0.9,0.85,20.52900733,11.51495592,0.4996,0.2408,-16.24766118,-4.775572487,-14.27649531,-29.8676503,15,0.795875,0.770916778,0.460673863,0,0,0,783
1,120,ALPHABET COSTCO ALIBABA,ALPHABET,COSTCO,ALIBABA,07/30/2018,06/26/2020,0.9,0.95,23.55431284,8.831886391,0.53095,0.3471,-18.64845924,-9.822165376,-28.27589803,-39.77534294,15,0.79615,0.65125666,0.35934539,0,0,0,783
1,120,ALPHABET COSTCO ALIBABA,ALPHABET,COSTCO,ALIBABA,07/30/2018,06/26/2020,0.9,0.85,17.09589328,6.944797792,0.4979,0.29945,-13.5351887,-6.599768861,-23.41776877,-34.91721368,15,0.79615,0.65125666,0.35934539,0,0,0,783
1,21,ADOBE AMAZON ALIBABA,ADOBE,AMAZON,ALIBABA,07/30/2018,06/26/2020,0.9,0.75,13.80555743,7.640386723,0.4543,0.17945,-10.99465163,-3.381977083,-14.1389191,-27.93649886,11,0.8008625,0.691212182,0.408218957,0,0,0,783
1,6,ADOBE ALPHABET PMORRIS,ADOBE,ALPHABET,PMORRIS,07/30/2018,06/26/2020,0.9,0.95,27.6611382,12.97873318,0.52825,0.32315,-21.9026612,-8.956434449,-23.48251166,-37.84051243,15,0.79625,0.7846674,0.483540555,0,0,0,783
1,6,ADOBE ALPHABET PMORRIS,ADOBE,ALPHABET,PMORRIS,07/30/2018,06/26/2020,0.9,0.85,21.20412635,10.85476315,0.5017,0.27465,-16.78986571,-5.969032681,-18.62390734,-32.98190811,15,0.79625,0.7846674,0.483540555,0,0,0,783
1,21,ADOBE AMAZON ALIBABA,ADOBE,AMAZON,ALIBABA,07/30/2018,06/26/2020,1,0.75,13.57479791,7.930685719,0.5049,0.2092,-11.66821165,-3.767877388,-14.6073763,-28.35395726,11,0.864575,0.691212182,0.408218957,0,0,0,783
1,6,ADOBE ALPHABET PMORRIS,ADOBE,ALPHABET,PMORRIS,07/30/2018,06/26/2020,0.9,0.75,15.18085566,8.457152765,0.45715,0.20105,-12.02051542,-3.594478444,-13.41993663,-27.7779374,15,0.79625,0.7846674,0.483540555,0,0,0,783
1,410,PMORRIS VISA CANRAIL,PMORRIS,VISA,CANRAIL,07/30/2018,06/26/2020,0.9,0.95,26.92219269,12.9435077,0.5242,0.3212,-21.32125387,-8.412443567,-21.7353753,-37.84681789,15,0.7963875,0.772950783,0.463213855,0,0,0,783
1,21,ADOBE AMAZON ALIBABA,ADOBE,AMAZON,ALIBABA,07/30/2018,06/26/2020,1.1,0.75,13.23869675,8.022844793,0.5322,0.22845,-12.01230741,-4.021189457,-14.89792938,-28.70365182,12,0.9128125,0.691212182,0.408218957,0,0,0,783
1,410,PMORRIS VISA CANRAIL,PMORRIS,VISA,CANRAIL,07/30/2018,06/26/2020,0.9,0.85,20.52895011,10.8282298,0.49705,0.2666,-16.25807236,-5.465836879,-16.82687378,-32.93831637,15,0.7963875,0.772950783,0.463213855,0,0,0,783
1,105,ALPHABET COMCAST FACEBOOK,ALPHABET,COMCAST,FACEBOOK,07/30/2018,06/26/2020,0.9,0.95,26.5058603,9.992531859,0.52655,0.3663,-20.99219286,-11.00644995,-30.89587927,-43.88420378,15,0.7964125,0.758717701,0.45610504,0,0,0,783
1,105,ALPHABET COMCAST FACEBOOK,ALPHABET,COMCAST,FACEBOOK,07/30/2018,06/26/2020,0.9,0.85,20.08564207,8.326830004,0.49715,0.31745,-15.90748865,-7.593312355,-26.00902132,-38.99734583,15,0.7964125,0.758717701,0.45610504,0,0,0,783
1,373,MICROSOFT PMORRIS VISA,MICROSOFT,PMORRIS,VISA,07/30/2018,06/26/2020,0.9,0.95,27.85095918,15.18054899,0.5249,0.24735,-22.05988559,-6.933061568,-19.89105361,-37.80591906,15,0.7965,0.80704946,0.506323371,0,0,0,783
1,373,MICROSOFT PMORRIS VISA,MICROSOFT,PMORRIS,VISA,07/30/2018,06/26/2020,0.9,0.85,21.44262691,12.35984508,0.4991,0.2052,-16.98404329,-4.672250358,-14.99529026,-32.91015571,15,0.7965,0.80704946,0.506323371,0,0,0,783
1,373,MICROSOFT PMORRIS VISA,MICROSOFT,PMORRIS,VISA,07/30/2018,06/26/2020,0.9,0.75,15.45663001,9.36501056,0.45505,0.14985,-12.24271981,-2.916880114,-9.763136788,-27.67800224,15,0.7965,0.80704946,0.506323371,0,0,0,783
1,191,AMAZON FACEBOOK MICROSOFT,AMAZON,FACEBOOK,MICROSOFT,07/30/2018,06/26/2020,0.9,0.95,26.403584,12.71236474,0.52425,0.25935,-20.91905528,-8.240878476,-29.2589216,-43.95091183,15,0.7967125,0.762101093,0.456078805,0,0,0,783
1,191,AMAZON FACEBOOK MICROSOFT,AMAZON,FACEBOOK,MICROSOFT,07/30/2018,06/26/2020,0.9,0.85,20.01682062,10.04634756,0.49575,0.22225,-15.85894465,-5.842584685,-24.34733582,-39.03932605,15,0.7967125,0.762101093,0.456078805,0,0,0,783
